Crop,Soil_Type,Rainfall_mm,Temperature_C,Humidity_%,Soil_pH,Nitrogen_kg/ha,Phosphorus_kg/ha,Potassium_kg/ha,Yield_tonnes_per_hectare
Bajra,Forest,1892.6766626815088,28.595078982956736,92.48329312394938,6.795817776541452,93.4923825492114,65.82791116131719,68.76518789040922,7.347546457046991
Groundnut,Red,1774.1522208551664,15.127459732254954,81.54617901625446,7.778956764875479,42.258266747051664,24.037576609062857,40.33843894542554,2.897969119205286
Barley,Laterite,2243.6964292264165,39.96475477240388,68.10775672534183,8.473842752127801,58.325232141923514,69.63382224249332,89.33369548054606,4.712435665645564
Rice,Laterite,2292.6619191727114,34.02741174121121,60.71878433031714,7.2659377374136085,48.792362660304676,63.58033676343535,80.57767132656521,9.324475600701257
Bajra,Red,1568.5330707930364,21.04332649746811,66.55247516589482,7.754650569527409,123.66939766120032,41.3700853319297,64.91048223811906,5.449641578603094
Jowar,Forest,1838.1293333408316,32.09487235347651,41.85158580755954,6.617679636423725,67.4254624092433,72.64062150802155,41.060959215451284,5.790753922569343
Soybean,Black,423.0966422479656,22.332684070587,53.612142888581516,8.081920206144266,72.77522886239885,12.650769804244597,52.23505288474569,3.080119260131138
Bajra,Black,2177.320423637917,17.236395349650415,53.78883031796552,6.7609774874732,106.43650689477589,65.01300674588072,38.75410252261576,5.276031293017119
Maize,Arid,2114.468190671945,25.632748909178257,64.49410370128705,8.305369066441337,62.32114586707277,12.464174845695158,51.67957050656183,12.241694328380666
Wheat,Red,442.5220986893393,30.34297156109113,52.99480652602142,7.730513881803549,69.11482729355595,70.5497296711768,19.23160687371285,4.590637007155809
Bajra,Red,1539.9329551576084,17.244436455276958,50.200143694627535,7.622329602646578,123.72717782205582,22.374525417060184,23.979911001222305,4.533066912162643
Rice,Forest,2303.976697918266,27.960157463223567,82.10402665923729,6.370404842819684,123.28904916805367,12.679750348408566,33.463620545075656,13.621299140898438
Sugarcane,Red,780.9147727656889,27.871605811137748,89.14279785188499,7.888411406038981,98.59414101030066,31.615035936061957,91.83976514123825,1419.3625653925615
Sugarcane,Forest,1140.554335269906,30.716131015342576,43.69269777496512,5.8158436272589205,92.66708132639081,22.51168015760583,54.559212325323514,1302.5218218399482
Soybean,Red,1095.2127248892302,21.116140963261593,51.530959936484095,7.114072720328264,43.53123592268637,55.62782907842983,55.84875542769075,4.155209352147154
Sugarcane,Laterite,1147.4749983394781,15.516037081146658,82.55277430467193,7.706131892723078,81.51380038697533,43.06536266747339,59.94083542098175,953.6109439883957
Soybean,Alluvial,487.9606639557144,23.121437668140125,84.87091342997002,8.150775959356013,55.66651775571526,19.081986284698175,57.515930819697175,3.348389234847227
Rice,Red,985.9371359072694,24.96452981314242,67.50880561457221,7.208960986966076,114.86766682518869,74.12961459658662,22.327717752083817,6.525951733967727
Barley,Alluvial,1019.1982566704947,30.893526367010665,78.21855438895724,6.2749689145443375,101.63217578416258,35.74560424635501,42.49715152381958,5.276025789377962
Sugarcane,Black,2218.3313018281415,38.254296556881286,44.268016884447086,8.046584318061058,69.09690189129222,29.798891818503726,20.735708630928812,1582.430029883599
Groundnut,Arid,1139.4436149765752,20.084638069587946,86.72408012185016,7.803941512441092,89.5622874020685,58.86384910267911,20.91848110458345,3.2469891735441956
Jowar,Black,1339.1551537764578,32.1833407192085,85.80008160303994,5.960694272061968,74.7397827926571,37.54504561674946,21.56384486973907,4.99317172512379
Wheat,Red,1199.5499257488163,17.435022734331746,78.13711258866886,8.117162683638977,39.036726435283214,20.18530213327696,91.28221571019009,4.2387826087386395
Sugarcane,Forest,653.4142441633217,19.765543888870425,90.39798354306623,8.37963170768171,121.50020994883212,50.76632993237303,33.61231277445141,984.2451506772038
Soybean,Black,2479.7491912238106,27.72836278923979,42.61988448968502,7.113202777325585,136.77261699576383,12.12532026450895,20.722067484946614,10.321043233500543
Rice,Laterite,2134.232900479935,32.70943947899432,52.702992749029406,5.615094839092228,140.9450395063718,53.902310935976715,15.242731111770473,11.77103866722083
Sugarcane,Alluvial,1535.9326447574704,36.46421339852347,59.93999485810939,8.246842972801378,122.5949911922472,70.72879353203876,67.12741288670682,1356.2796100303813
Bajra,Forest,1400.36543821726,33.59758579949246,48.72238807454421,5.868297570109902,126.81250884703704,28.34119174999233,67.44294175492979,4.500888066400681
Sugarcane,Forest,1763.434923472319,15.383819671512958,84.81552137422133,7.399365275427398,27.244232600767127,69.66239902690127,37.519751116594804,1075.6432086920943
Soybean,Red,1085.5054118988,32.09828314798393,81.64562726597542,6.702721694205517,121.64584127809506,27.152773561288946,38.80568712110659,5.264081334897254
Maize,Laterite,505.5940277444049,35.61644259250767,82.52888389553675,8.476100953800247,59.44375421380795,24.17228066935587,43.74620858903447,4.1868084720532766
Maize,Alluvial,1249.065308590843,28.13833693472845,56.0211409989487,8.251494011938052,37.916733416399644,60.076930890592294,45.098085774785226,7.538066493600126
Sugarcane,Laterite,2466.3529125565074,39.13996727416023,81.94774699878836,7.853511375160018,87.84659865381316,14.585642138803335,81.04539149511503,1760.9672187904753
Wheat,Black,782.9282923432179,15.107810561095828,46.768156684494414,6.0978312934981505,94.15033844565541,12.84444885558037,94.86637645931525,3.440255839289122
Rice,Red,1508.181113521242,35.466448765607595,45.87402666470101,7.597578963485409,83.02527652744304,41.91884433301358,64.99780128761657,6.004148462774797
Groundnut,Forest,417.8949322753152,23.370493297979863,72.12315517669097,7.216437426252094,104.86195617794618,12.386524722386572,48.322716084859735,2.3547614095873195
Groundnut,Forest,656.266181875028,31.261244543445684,42.67677623189899,5.906040288234367,112.84848704036061,44.76752234346025,40.05745697781173,3.100299105272698
Sugarcane,Black,1633.102570980946,32.33704736046249,91.62578264841088,7.88404331090948,37.824713106607746,55.45996454318118,85.50657424969489,1391.0374981453344
Sugarcane,Forest,1024.5692519664535,22.65622540943155,58.086552304535395,5.759369013663825,100.20012559673235,25.974767002347967,22.656836479226527,1054.4170236211219
Maize,Arid,2301.9374215673124,39.885612495337696,66.23679338400365,6.9448290223582605,27.078751178999262,72.92111538516974,51.82086256859082,8.145530834399516
Soybean,Red,1252.956508510193,17.58125070175933,84.72760798953058,6.779690320604345,78.33941652470288,24.019503661099613,71.55050876148144,4.053374361413868
Wheat,Black,836.8705539752102,18.925727129216334,62.00290754425673,7.918592225994514,33.00644546250998,26.624733935800762,36.29718528196426,3.7119632308908264
Sugarcane,Red,1545.7427154978775,37.304792631276555,63.68549307953704,6.782702253418438,78.45002892550876,73.91424476588051,26.43788689881771,1360.571566331726
Groundnut,Alluvial,2069.4446338695216,17.979496911121796,59.13691836087119,7.582932640100788,42.807615950137496,58.127930640809,70.40232882411306,3.509937404994568
Rice,Red,440.7813620145291,24.532156618649218,59.34478936835353,6.934782183859288,115.47593578328339,47.00454171316881,65.96097764964748,5.265854186159888
Barley,Red,1461.5922491230867,33.32855529740503,65.73754226092605,7.246062354569537,136.94548950774436,33.11077244110287,67.63981543387771,6.340775956096075
Bajra,Alluvial,2024.195769127007,34.787296520893456,92.02607038043018,6.223122993267042,42.04020250293574,63.835580617755475,98.14824232323593,4.6400002820780335
Sugarcane,Black,617.5361747272613,38.866729420319814,91.48099663238207,6.107359791969733,115.76531483284163,51.183725362660795,42.45485883224025,836.6814799108407
Soybean,Red,2295.8768897596055,34.739345866855004,69.98389137198947,7.629739898519167,39.000164933227936,33.93493452702781,98.79470678702015,5.658413459258264
Sugarcane,Laterite,955.4865609303837,36.11330960299394,65.07778888972769,5.866991132802708,76.38344476635454,67.81810892755774,18.982840830424216,1108.3808568882073
Soybean,Red,758.2675761969363,38.73440014236027,84.44886339127316,6.0279519973118285,101.31950525511125,65.62088105036727,18.435114390212558,2.9525014564194243
Wheat,Black,1637.4377530956167,28.842192306852855,77.45110363151382,8.322839200513311,89.90440570433847,75.86006697025606,87.98555590207492,7.864786745364766
Barley,Forest,767.5654062178608,23.585836502463607,88.48598711666276,6.259987142457045,27.42973752534135,79.6413144056896,42.36726807323859,4.218604297095856
Jowar,Alluvial,1827.3731927794825,34.04032861666258,80.18365127087719,6.4698872307460755,67.14396459284677,10.807222510319239,45.36700491848976,5.500176505284355
Rice,Forest,1429.214372196703,19.088539660538917,92.37893770068588,7.399582943022553,81.12096536761919,32.40846800527936,19.34965370400065,5.614991222480658
Rice,Black,630.9075197005778,16.705791750101415,88.74351573503296,6.8210628218817915,70.88172982235392,23.485295523670857,15.201998175380849,3.6203267414302864
Soybean,Arid,2316.229282622301,34.633271628069224,87.03870479933204,7.177001346538845,106.51481243046887,24.952444262354934,68.79789372967875,7.285001601710447
Maize,Forest,1813.7313609234554,38.7667839515713,61.53514713993556,5.933777793881603,135.4625069423492,70.53710911501209,59.429034163674174,8.332157720039167
Soybean,Red,1546.585355720913,26.061173624159384,61.2416785178903,7.517223028720847,106.79600427461327,78.24509921830104,76.85719864466088,7.15499106390453
Maize,Red,1186.1152922352744,19.028336336202962,80.76615619132141,5.969750056326982,96.69511767347026,75.80476333386247,34.33696478331475,6.141035289373242
Cotton,Alluvial,683.2057998079906,27.425524402171565,44.60619534362781,7.743176590338574,39.378527153749744,58.752971648837736,87.03490166070655,2.9057880049228326
Groundnut,Red,1885.7885792287764,24.832946298835285,57.72179500471001,7.070851862453235,65.35021597313967,48.84701211141716,37.287681022216084,5.006653217502891
Rice,Laterite,2108.6772220610246,24.311848493962394,91.27231108123142,7.948579036535627,91.27734439220265,54.66013063367928,53.07254479787639,11.003823191312238
Wheat,Laterite,664.2195848704564,30.702020999430392,64.75556741893146,6.018049194640296,141.42599496933042,69.89750547847903,46.293523601689,6.502325235685488
Soybean,Forest,1438.592011530099,19.368392867757652,54.84440370457764,6.632619656235876,59.62165328603229,10.49246817471688,87.69070838725723,3.8452886081176474
Wheat,Black,1418.176992684228,24.512038717434507,66.20487109995383,8.040495975206412,63.93451664744121,39.9778777814166,84.78615007522329,5.858170889285166
Barley,Alluvial,1134.814587261932,36.71692097766826,55.87242859206585,7.896136921325441,96.64273023008182,45.46001619830197,52.544438437348376,4.528124783699104
Wheat,Arid,2057.6179803227906,33.24162744042803,82.25434906689722,8.39726192373179,136.96101131592548,74.6422852345008,45.38275631374716,9.51403224700131
Sugarcane,Forest,609.0125459943786,16.38971166971973,86.78327978029125,6.165881367622134,90.61597532264702,22.045319439709196,81.76401581250782,816.1247887857955
Groundnut,Black,830.540372231389,27.84759489906218,83.0462036012311,7.117084097206394,42.673516939639995,62.104926593508296,33.17785295092465,3.64965675589845
Sugarcane,Alluvial,403.36581472886417,17.282382947671955,48.197588121578434,5.553654226260378,29.812232459786983,74.6809815196299,94.97979964551735,598.8264538294543
Bajra,Alluvial,1183.2693149743313,38.93741072371408,58.4831441114285,8.395703730891002,135.56907664917082,63.48102708787262,42.02732623206744,3.480506196834555
Soybean,Forest,1011.4741525907812,21.116016022075133,51.7684060996213,6.025381477438115,107.09255741745491,10.720203700723612,54.38765028820158,4.630839768913697
Rice,Black,2220.6873658921286,38.31552564283534,42.353951534362174,8.214122819362897,48.66812224897286,56.161201568111125,83.705727265725,7.647044532996461
Soybean,Black,1966.201512559925,35.85021021228786,80.65464835715792,7.534999432750563,114.18509142262644,24.66719044890909,82.58787272793424,6.8164030085183525
Groundnut,Red,577.391612780771,28.78411086743249,63.55977697825969,8.31054544327765,113.54494906206234,52.35881095284111,73.91631115064773,3.3050770770614837
Jowar,Arid,1956.0074216309777,23.407614321074213,55.21426987563895,6.2446875221906035,120.37618434139246,49.98129637693837,24.843847601995854,7.321864911239568
Jowar,Laterite,1818.3404649810698,36.44866701726626,56.91401295053737,6.535492860182202,135.98263697243286,76.99325063262387,35.585080822618636,5.954469592750656
Bajra,Red,991.6209745606924,18.819592523413533,47.42590550409233,5.993205300647738,39.764194018321206,23.320182668412514,75.65138834541122,2.464748185558035
Groundnut,Alluvial,432.4676268796811,19.499352847475755,85.47183483826005,6.7673007816963064,144.37674972346042,13.535563274055912,88.04928951312894,2.756301284090693
Cotton,Arid,641.8410429162961,20.618066934170237,47.91584672112791,8.342498441503505,149.8079121040177,52.78936081463096,29.297681324231036,2.5482671785934454
Cotton,Arid,924.8762776989746,29.942422446154676,58.607395806865384,7.213489499984344,21.88325067194193,34.07556586114197,99.08044277560046,2.563423169529062
Cotton,Black,2114.9069689198404,22.858130613812854,40.4063363885594,6.748378862933424,31.86947250366682,62.515012493672195,67.8026889332074,4.567181371380283
Rice,Arid,1377.1569344063982,39.72953598697276,64.00263416364356,6.474598994013188,76.41378778986234,79.52503985082494,84.80387943911165,5.651854515243261
Rice,Forest,2328.6306055640052,19.87782588232911,59.51403133695889,7.254285406035434,24.47430677934717,38.09555258845766,81.76881059617284,6.7828525067077425
Cotton,Arid,2057.2117648414296,35.14025243885385,79.55061038334196,7.669652149631071,115.53666539337455,20.62941225648381,24.11453178465329,4.6796577695276955
Jowar,Alluvial,1002.9271776724144,17.39590546266989,79.34224974611227,6.720365401609732,104.59491580436527,48.787948681109626,44.1233589203012,3.6296369545106035
Groundnut,Forest,2175.260528819077,23.836164057487984,42.12471775703235,6.192696593715753,120.86138921735923,34.232359958849386,53.96549064272298,5.717123795598671
Wheat,Forest,645.1221648625898,21.094062505151346,46.37251568183458,7.255012798568315,149.7941745546467,65.62761336877583,37.10535357433057,5.543730101623848
Groundnut,Red,475.84679295340646,39.42089871575634,89.75443036489956,6.5966879208339035,141.34413603334025,47.40390836062647,73.00337731300874,2.252219054730905
Cotton,Arid,1677.930053917963,15.643264494436405,83.54890819309945,8.482973300351007,58.98041498609406,73.5729807217681,62.72223054929264,2.688932795069475
Groundnut,Black,1117.6603732472413,33.04173814251399,61.42166907296212,6.823133877741501,71.54035800251214,68.67201787596568,98.37984438864999,3.514237128112786
Barley,Red,1091.793941991559,21.19305313502245,49.150596605874696,6.803466462445279,120.87572765180009,73.9881729798044,30.530893427059063,4.929726689557724
Rice,Black,1843.1371908765436,35.28121656466548,54.3429707754034,8.018400965487018,70.45970550046653,30.933805207197864,62.698674580313806,8.110090947081964
Rice,Arid,2185.2180384280978,22.780609989629596,76.19146759185506,6.253056950288198,110.82249620875075,73.19347318518626,91.51118266987004,10.349138034780395
Jowar,Red,1076.568561214423,19.68210612528708,92.00211423942821,5.69796116604903,139.42093808666073,70.6500800077034,18.3631350745145,3.9782810187257063
Wheat,Arid,1082.5290262472517,32.32599628558157,73.86559456727578,8.061456442798011,72.764096224739,53.89069890181117,57.304427554762384,5.522154653948983
Cotton,Alluvial,1521.087182514013,21.439413392698505,41.45450810166378,7.267121062544216,92.86747217460128,73.73075132480108,33.1050302451634,3.9496664702216897
Soybean,Red,1771.6855643689237,27.13867174946039,75.78949699163852,6.2804703132401345,129.3899212853226,13.796596214173086,96.45045101684934,8.290121137021599
Jowar,Black,826.1021706658735,18.288335557851124,91.96134035957965,6.5282756697292195,82.09708992176786,64.99407079747775,71.55976642168307,3.3059618514863787
Jowar,Alluvial,2316.6262211149324,33.11495027607931,59.725255668434,6.776951153504663,57.58710559176773,20.18580088506139,38.199179404001356,6.194312878791259
Wheat,Laterite,1774.2747000892255,25.170905126346817,91.34556234417039,7.541173072522909,53.56197363712147,33.86347763345647,99.136256751669,7.926570376158046
Sugarcane,Black,1712.8398038730063,18.514493985931523,76.88409038691832,6.90454622816258,29.34489612658235,61.070870321800605,33.55347746193139,1149.1795107150672
Cotton,Arid,2298.8108357423134,33.53987616977455,50.44095154507923,6.687458673420893,62.947116991713266,24.67787492504096,43.13580237833301,4.985440027451731
Soybean,Black,2305.256669248402,17.584054800793407,47.99180729083133,7.841399506765278,109.16169902284493,26.1843325738385,72.38790597095372,6.490445813139901
Rice,Laterite,684.6552533156275,29.370510562724153,49.696477928021466,5.715545594500966,27.64940219794841,24.84329592999703,63.237979769898296,4.43854383472177
Wheat,Black,704.6585583577212,30.18712924225128,78.45735159919624,7.457610672051697,55.65785400847409,41.93668970414302,85.08064152651478,4.394562823090602
Soybean,Alluvial,2000.09226777431,38.258762509367436,72.42367074591601,6.846769994718322,34.508211435118085,15.668951559330882,71.89090680041966,4.971946868901299
Barley,Forest,2409.447885642338,18.7745124636309,65.0548964048082,6.5045605230594346,72.5821446753898,72.0565357048515,64.14536969710451,7.167584804564755
Jowar,Black,1799.6787248775267,31.33365899325674,54.48451006101435,8.282727069066402,32.14071329055358,61.080725890610154,43.519114977840076,6.007233936475218
Wheat,Red,1263.7656970750572,24.519214534881662,89.89771643951224,7.833788021189553,116.986616031488,45.94571283735687,40.14526490761931,6.6462730337408535
Rice,Laterite,1835.2935935248656,25.020358675657732,51.755892237812105,6.157776245541188,140.6431660989004,15.89470186639341,23.326532702398257,9.409488312339528
Groundnut,Black,880.5043103487315,27.545629548595205,55.598341982079404,7.457009310150067,45.00323099769706,18.702946710392578,49.25054500367986,4.023859616872488
Rice,Laterite,2495.7292295963457,20.844615301225133,43.02049806594594,7.96685947443015,52.5750897355511,16.89273400135881,82.07901201549966,7.566525972303376
Barley,Forest,1305.278957503938,26.529580973811452,55.14289171344117,8.468018696557758,40.820141597325375,11.032459668423142,39.18306349963521,5.279539688938879
Wheat,Alluvial,2356.5406052682606,32.17115421002087,90.75937221934723,7.5952749824460515,44.365957565784235,56.69638197183395,89.89559838231726,8.689655002013506
Barley,Red,1304.6759110139274,26.427825988711483,50.318221279052494,7.572072845132224,60.50365732155344,45.71048284328398,83.11531828889864,6.4173569075474886
Cotton,Arid,2349.0935403560397,16.06271068327723,51.21795810397434,7.339875983816798,56.55221326222468,36.7444841595115,99.79858971038128,3.9290052221522953
Cotton,Black,1104.9394271078227,21.445656188621445,72.99875680512349,5.62000783403481,70.072142321878,34.32735130856666,76.69306621249532,2.9020969753186083
Groundnut,Alluvial,1997.1402677771941,23.78650531882774,71.182441979009,7.255169397513898,88.24256571656868,42.2970617181695,19.18477551452047,4.7936086737307155
Jowar,Laterite,2397.1042260589343,23.86802842224084,49.6777204496921,7.915142967635719,114.57944324256685,43.24725762856502,65.44079416634473,9.355190170818243
Sugarcane,Forest,1756.5594242111135,17.025172312983045,48.48456779111157,6.686255332472303,134.98353068648873,19.7354028073369,40.65096428355693,1542.3904124199653
Maize,Laterite,1822.88697412724,26.23926379043158,46.433732985238855,7.260937747348294,79.71932253997284,47.20743157618524,95.62501309661972,12.379780269171642
Soybean,Forest,616.0611151763075,32.298725474714175,87.35970148317566,8.279464643691803,138.16654305139434,13.361923333492815,75.52585100261098,4.026648848852494
Barley,Forest,1395.861889044192,16.216800451215583,75.99393715521273,6.016102317115598,108.36828139641345,75.70524733861978,81.53422912124451,3.8439697684211436
Soybean,Alluvial,2262.186352782254,33.77310430933076,92.43951195198282,6.341427299716913,114.75814245940704,59.99526520899486,62.71490149381713,6.768661211629178
Groundnut,Black,905.9106560845081,38.87763007408646,49.12084357278006,5.830952568301379,87.8916620176749,10.662089995771025,97.1929329645345,2.68891324159065
Soybean,Arid,2055.5623283464574,15.233453909290096,65.33319942349351,7.000733812550941,88.01859836917912,30.218215580143337,29.504008639611037,4.584352455368525
Soybean,Black,1818.9907601882762,19.842307898303616,80.86755170586278,8.018948176045496,89.15649996141241,78.79051075899251,48.08986949717892,6.122516417735973
Rice,Red,868.2705259551286,28.587194558632305,51.74515766846953,6.805651027524379,83.95711191742697,13.391977445624619,57.50411652501401,6.382439677264534
Wheat,Black,993.8615310627252,20.45123716375172,77.65722087944573,5.709519573093912,79.65420643849458,20.270778838712797,62.03869566551613,4.403495656290843
Jowar,Forest,1297.877890253464,34.1156507919467,66.05918462177058,6.2906131455501635,120.69277653852463,43.398036714853816,80.9913096746377,4.593845879002065
Maize,Forest,662.7713525935238,22.803357873986076,63.69558409157361,8.169119528794905,70.39864765186971,34.741454131618426,76.92322098731117,4.794419688540872
Wheat,Red,2318.0797240322345,22.34063205794795,75.47487044967332,7.1725723310792,46.8755562661865,78.96618315505509,19.65315423846991,7.443473815297394
Rice,Laterite,1952.6509706513166,15.023096894586047,65.72319502789807,8.242213690738732,37.62400607997567,47.77143666506198,76.51769602373844,4.485498435961459
Soybean,Forest,1166.4246100075175,21.753154704706894,85.10071495612002,8.003314189889288,134.3453483338265,75.8837327385984,37.29917017191177,4.756749911027529
Maize,Red,1029.2975401404196,20.441763047671472,91.17867521069681,6.742874839254639,132.17483473788056,36.37744738228733,50.36756430931773,6.273814209889202
Rice,Forest,1848.1156276559925,23.581024178561893,72.38723022941954,7.400631999723121,51.67355072592953,29.04641441989728,53.26570095928706,8.774854883888572
Rice,Arid,1290.8639361007563,18.691416325607506,56.532697560606735,7.493275401500057,35.36663232966796,30.18943166596535,73.95347669529464,5.280259933013523
Rice,Forest,881.6068010006527,29.866216660562372,82.74722012383103,7.7403923087360225,144.85965930010678,54.56191240861487,72.91108652338531,6.713151034124705
Cotton,Alluvial,1303.3165812448906,20.96853858730857,49.37693601606122,6.498899519377305,82.66219629699798,52.28098137623583,47.171104638746414,3.702980128441826
Maize,Red,2229.7236647674017,35.7937716187044,45.22449555487304,6.366968336828632,32.13902978810606,48.752080647479055,84.12495984743445,8.106865950985446
Rice,Black,544.0739367339232,22.1139486684403,68.53023332796415,7.553766312959862,47.99003767611163,23.23491986538552,25.32617106679025,4.187828575640253
Sugarcane,Red,1173.5523192920152,20.271739986491507,75.57047085561686,7.956262694623968,111.48863633330024,28.441211218152922,34.78116681138206,1358.7988358038942
Soybean,Laterite,2420.912788336047,16.41878404848587,85.92488838120123,6.7427403595778745,30.571119935602482,30.238166286547738,51.09914203956482,4.839563767053949
Maize,Forest,431.14686915461994,33.4976672505436,92.53668228539898,6.463205633297389,76.29833528686979,70.63641869163213,33.6025614175646,4.4669823431467455
Cotton,Red,2270.3446668155593,27.705204375938898,88.0335947223542,7.9766099284761784,75.58579158732559,67.21333598268187,93.84466654288009,6.479005087532626
Barley,Arid,1187.1507670120347,17.84457493451207,94.37847654503896,7.560851618246447,109.13816013015905,24.351865508120007,93.86289141877732,3.960773607745745
Barley,Red,797.98822960846,20.53336956543779,66.16349996285078,6.530650058256779,45.92249126318414,20.249814650510352,29.501561804399174,3.766500844195405
Jowar,Arid,431.4574696905736,39.967976801496064,57.40956900748335,7.088998078178571,147.89019303049082,17.14980588892164,50.12524279940456,2.9912637240238293
Bajra,Forest,548.0978829374717,35.15071816958948,65.2838453268288,8.3825874786887,40.18627384096541,14.734658103016908,99.32011754540771,2.441758490266774
Sugarcane,Black,760.8710648708036,23.74673714418973,75.42717751324847,7.749614014716219,97.78762423607029,78.92341416747603,16.650554174906834,1096.7025535817127
Barley,Forest,453.35940059711425,28.563870765383598,67.8991135247247,6.164994425592843,62.65329420581947,66.79055848670788,18.679936933473513,4.428898165046525
Cotton,Laterite,1105.2847229890097,25.40042897251483,74.87659020258508,6.385093438873702,37.2744099385302,11.184965003723542,86.64891467195733,2.8396088658362326
Bajra,Alluvial,494.2755401862834,15.909739135021411,88.76974433011117,6.295661968971249,90.05486055344751,10.463788568364075,47.48498216001004,2.210999091184483
Rice,Black,1853.6537298734024,34.46692523032266,49.119652646065006,8.045046895961077,42.03676273937404,58.2943758112034,77.11342531319836,7.592178098477269
Rice,Black,2119.7049384286656,32.92465283058068,46.614520849710914,7.42425768817174,108.38033141250862,31.789109184201287,67.5475500635211,10.643637228429878
Groundnut,Alluvial,2263.6742394992925,25.220057862396942,67.418534710573,8.319992166966706,24.21601377073642,16.926654009880515,74.01719106344359,4.99639212443214
Soybean,Red,1553.169180035604,36.147428422015686,93.99724646782005,5.772802513056901,86.3512969758215,42.48113152345956,31.778754717383006,5.577445505362192
Bajra,Forest,2387.670036477717,28.36847737223036,43.24739256609914,5.6560113879762834,48.46777132690402,11.318655577839738,61.50266732922141,6.625869986228489
Soybean,Red,411.85544617551034,16.630210985295086,94.26065177432528,7.528605476886849,143.4992906733299,39.74163212402847,69.93687279233822,2.6364715650861945
Cotton,Red,681.4384765446576,21.485157256172034,93.22386380876367,6.299871743856428,112.36914477978064,26.63044899475286,61.93397327277289,2.66614478795803
Sugarcane,Forest,1015.6485595349218,26.544320902146154,56.09297327800927,7.537514898121769,118.18664528642955,28.54137042653656,95.29881693072134,1679.4366356893174
Bajra,Laterite,2056.951328103897,17.58623096776993,89.0052087972274,7.670410519937662,111.69551723404493,30.036172120913974,16.38437076763791,4.422363327813615
Barley,Black,2259.3171942810995,29.277029821572626,40.426722102698996,6.413443429933998,106.56640899190165,31.539229109448748,33.24887119782424,9.340377747098087
Sugarcane,Arid,1698.0823477427634,18.014204042085037,64.97336303169158,8.358004325255099,37.9462406508265,11.4029636390289,21.258254420036955,1131.960045144227
Groundnut,Alluvial,1204.796323259191,20.012704637106214,62.11679201805077,7.824222659683488,149.6656874688943,49.914362132439,96.89385215128269,4.326095835418107
Soybean,Black,1798.2757675307344,37.34959153345571,89.64619037287241,6.6020653103686815,105.4588259384012,48.3523033919803,34.88748176458535,5.450612995591561
Soybean,Red,779.8886812511689,39.99530970103085,65.9762896755695,6.736355983756858,136.65927531827435,55.5564991311187,77.9272153863436,3.434086166247812
Sugarcane,Alluvial,1361.5355095621073,28.75633360116717,62.9866314418893,7.647614350522843,85.49478137053674,21.194106216756516,27.38103140714726,1501.2410857788723
Rice,Arid,1465.842606478909,30.491215253294122,75.17770357052802,6.412110245710367,57.17624286761171,79.63722729922178,19.435637786979576,6.790307980123406
Soybean,Black,620.2295641235506,34.935778673160755,60.668955370579894,6.3861255370972,76.83981599637734,19.5076617864152,31.233754136497215,3.046533617166148
Groundnut,Black,471.1325864653732,32.40348740510223,69.51077622732258,7.374728616495786,71.89072645878443,66.80890328156957,38.47687553388053,2.7309343065620393
Barley,Laterite,1975.221544435307,19.56166361636791,92.5561616343372,5.904382839648181,22.07471884317324,25.425226603550158,53.95347110568395,4.6701841879326595
Maize,Black,1522.883354487388,25.29178811346111,51.14395198446333,8.480028091903357,107.741957912536,40.73256293438931,16.88917649524752,10.778695695406626
Barley,Black,1097.7012739436645,28.377912972710014,65.24020392526437,6.3617119649198,115.89415348741511,32.694161744987525,67.46840393484788,7.364250983460559
Barley,Arid,1318.1801264884152,23.9927998036677,40.845753389085836,6.648143399390865,25.31866239994967,31.539665567309072,70.78159344790834,4.719273220524123
Soybean,Arid,2411.177167810922,19.402654243944873,86.32303948659592,6.172795080243649,51.972637939456206,44.05586161465989,39.728792506812155,5.292101187271615
Wheat,Alluvial,1208.3189210192963,33.402833601534326,45.0609548607799,7.4304881069754405,106.37671999083783,26.77395846727426,37.51270822135467,6.32919952475181
Rice,Red,617.3063759729234,19.971160126983946,45.21192897377523,5.6814658885501155,61.84632335446073,48.279927613828484,31.183509036909374,4.266031257262097
Soybean,Arid,1373.5645770830217,21.512148217545104,88.55616579653994,8.283425970868043,141.40047781485347,27.547753533230406,33.2919425314206,4.934330483021274
Rice,Alluvial,1760.9015843039442,22.162990378210814,62.51128156893026,6.411956127471516,34.63746120285344,78.1042155447214,70.27879213838966,6.267613890387747
Cotton,Black,425.4375438097722,19.044480761899187,77.80124960063678,8.282125790307726,140.65129924235595,26.7587283633008,66.49049883896936,1.9185566005283354
Wheat,Alluvial,1097.9151760318791,36.23879057488332,87.18155036243303,6.2606175922314575,138.81472518548662,63.523553175771205,92.76414637308254,6.12594949578834
Soybean,Alluvial,1226.3802822739444,30.265407971617403,60.59626549890866,7.041364500690185,144.24952774376516,42.88020309744635,85.33681572166445,6.466220940758903
Jowar,Alluvial,1373.801176104286,35.868703249803474,54.38511006915764,7.585515045380484,30.039604072998152,12.654325693791673,63.9579915481896,4.2335697857711985
Barley,Forest,1033.5368067163563,27.34323283772773,49.32348963674379,7.33788063817243,55.41218386391076,20.689241354330584,29.22766957083659,5.339786524852643
Cotton,Alluvial,1800.536742778334,27.989076003018383,73.39156771509235,7.037477693177005,52.67159117690735,74.99927964679966,42.503408940849695,4.389683130860794
